NTDID,AGENCY,SSW,UZA,UZA_NAME,MODES,TOS,JAN02,FEB02,MAR02,APR02,MAY02,JUN02,JUL02,AUG02,SEP02,OCT02,NOV02,DEC02,JAN03,FEB03,MAR03,APR03,MAY03,JUN03,JUL03,AUG03,SEP03,OCT03,NOV03,DEC03,JAN04,FEB04,MAR04,APR04,MAY04,JUN04,JUL04,AUG04,SEP04,OCT04,NOV04,DEC04,JAN05,FEB05,MAR05,APR05,MAY05,JUN05,JUL05,AUG05,SEP05,OCT05,NOV05,DEC05,JAN06,FEB06,MAR06,APR06,MAY06,JUN06,JUL06,AUG06,SEP06,OCT06,NOV06,DEC06,JAN07,FEB07,MAR07,APR07,MAY07,JUN07,JUL07,AUG07,SEP07,OCT07,NOV07,DEC07,JAN08,FEB08,MAR08,APR08,MAY08,JUN08,JUL08,AUG08,SEP08,OCT08,NOV08,DEC08,JAN09,FEB09,MAR09,APR09,MAY09,JUN09,JUL09,AUG09,SEP09,OCT09,NOV09,DEC09,JAN10,FEB10,MAR10,APR10,MAY10,JUN10,JUL10,AUG10,SEP10,OCT10,NOV10,DEC10,JAN11,FEB11,MAR11,APR11,MAY11,JUN11,JUL11,AUG11,SEP11,OCT11,NOV11,DEC11,JAN12,FEB12,MAR12
5016,Central Ohio Transit Authority,N,36,"Columbus, OH",DR,PT,"12,292","11,530","11,887","11,994","12,060","11,272","11,195","12,806","11,315","13,291","12,012","13,217","13,492","12,098","14,104","14,293","13,406","12,535","12,447","12,553","12,982","13,583","11,743","12,406","11,725","11,221","12,722","12,763","12,076","12,128","12,394","12,862","12,604","12,380","11,846","10,963","13,197","12,746","15,172","14,429","13,940","13,949","13,350","14,610","13,729","12,955","12,002","12,071","12,625","12,426","14,000","14,016","13,843","13,230","12,156","14,943","12,748","13,352","12,711","12,348","13,579","11,630","14,480","13,883","14,318","13,902","13,741","14,513","13,412","15,519","14,348","13,467","15,230","14,647","15,563","16,825","17,927","15,842","16,863","16,928","16,451","18,658","16,592","19,350","18,232","19,653","19,438","20,642","20,728","17,746","18,205","19,455","19,391","19,194","19,312","19,463","18,984","17,740","22,072","20,969","20,393","19,476","19,317","19,640","19,593","20,435","19,567","20,104","20,279","19,863","23,348","22,501","22,028","21,399","20,914","22,927","21,456","22,523","21,598","20,410","21,139","21,385","22,959"
5016,Central Ohio Transit Authority,N,36,"Columbus, OH",MB,DO,"1,434,420","1,296,022","1,327,986","1,410,240","1,391,270","1,279,069","1,389,116","1,405,787","1,309,075","1,492,470","1,308,082","1,231,056","1,305,476","1,214,965","1,374,584","1,381,207","1,322,455","1,273,235","1,345,530","1,280,274","1,283,540","1,442,501","1,193,063","1,198,120","1,183,569","1,240,936","1,360,440","1,326,602","1,254,644","1,245,464","1,245,690","1,219,859","1,221,840","1,275,753","1,210,138","1,088,669","1,211,052","1,181,559","1,270,967","1,267,105","1,241,479","1,211,519","1,162,615","1,239,529","1,303,077","1,340,350","1,273,002","1,156,825","1,249,705","1,155,529","1,294,863","1,200,308","1,270,729","1,230,798","1,188,994","1,276,883","1,217,878","1,316,240","1,270,329","1,125,695","1,233,878","1,017,466","1,274,713","1,203,077","1,321,868","1,239,441","1,226,064","1,291,744","1,228,584","1,422,980","1,290,625","1,129,829","1,291,999","1,208,451","1,242,368","1,413,714","1,425,799","1,347,179","1,445,994","1,399,044","1,442,490","1,625,447","1,309,011","1,277,581","1,232,278","1,311,518","1,418,986","1,401,621","1,388,009","1,374,883","1,414,125","1,344,940","1,446,621","1,564,621","1,410,470","1,332,234","1,352,179","1,235,185","1,523,492","1,463,040","1,385,787","1,411,471","1,395,050","1,397,062","1,497,985","1,576,288","1,475,734","1,321,605","1,463,749","1,387,939","1,597,409","1,531,055","1,579,668","1,554,497","1,487,658","1,622,873","1,640,640","1,724,981","1,661,852","1,511,726","1,552,992","1,568,747","1,607,042"
5017,Greater Dayton Regional Transit Authority,N,52,"Dayton, OH",DR,DO,"13,695","13,106","14,118","14,620","14,880","13,864","14,396","15,096","14,527","17,023","15,762","15,308","16,315","14,554","17,186","17,063","17,320","16,230","16,344","16,324","17,084","18,266","16,401","17,655",0,0,0,0,0,0,0,0,0,0,0,0,"20,133","20,189","22,974","21,897","21,750","21,378","19,750","22,065","21,965","22,243","21,871","20,709","22,657","21,642","24,429","21,860","23,920","23,179","21,761","26,432","24,784","26,195","25,246","24,306","25,468","21,405","28,017","25,849","28,162","26,036","26,129","28,269","25,775","28,906","26,486","24,295","27,394","23,715","24,390","25,573","24,730","23,642","24,567","24,025","22,119","24,885","21,242","21,518","20,149","21,697","23,463","22,758","21,975","21,395","21,951","21,694","21,758","21,902","20,273","20,134","20,121","18,428","22,578","21,315","20,522","20,459","19,870","20,097","20,372","20,540","19,538","19,306","19,732","18,027","22,123","20,695","21,268","21,188","19,545","21,701","21,192","21,318","21,219","20,382","20,539","21,163","21,034"
5017,Greater Dayton Regional Transit Authority,N,52,"Dayton, OH",DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,445","18,288","20,184","19,558","18,771","19,086","18,676","19,668","19,987","20,443","19,955","18,426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,Greater Dayton Regional Transit Authority,N,52,"Dayton, OH",MB,DO,"998,440","922,095","952,762","975,901","989,260","828,843","829,302","886,278","925,084","993,073","875,759","810,254","721,404","687,644","794,190","755,076","774,803","689,665","746,162","706,336","762,993","817,851","681,684","670,435",0,0,0,0,0,0,0,0,0,0,0,0,"697,245","680,958","715,150","710,071","730,081","672,618","629,054","764,603","800,207","762,763","722,852","647,959","755,807","681,190","753,156","676,466","773,514","701,066","673,929","800,097","782,203","749,343","749,808","662,531","710,444","520,650","679,979","621,355","728,047","645,157","628,247","716,600","716,640","759,360","715,024","640,268","718,655","647,513","656,353","728,112","865,186","649,385","670,353","703,876","731,247","711,534","631,915","595,784","594,209","620,593","660,192","623,902","645,545","584,419","776,985","743,967","857,742","826,963","767,618","700,900","550,459","521,485","637,283","626,067","629,847","578,134","584,939","624,174","646,338","675,748","643,904","567,589","610,174","561,070","675,818","632,503","671,002","615,366","590,068","668,972","710,459","712,145","655,704","614,889","650,625","656,560","689,735"
5017,Greater Dayton Regional Transit Authority,N,52,"Dayton, OH",MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"643,727","680,917","737,924","699,921","721,890","683,901","709,218","725,123","764,318","770,982","729,050","635,251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5017,Greater Dayton Regional Transit Authority,N,52,"Dayton, OH",TB,DO,"136,151","125,740","129,922","133,077","134,899","194,420","233,906","249,976","260,921","280,098","247,009","228,533","331,741","316,216","365,212","347,225","356,296","317,145","343,126","324,811","350,865","376,092","313,475","308,302","327,204","346,107","375,083","355,767","366,933","347,624","360,493","368,577","388,499","391,887","370,573","322,895","354,406","346,128","363,508","360,926","371,097","341,889","319,745","388,644","406,742","387,709","367,422","329,355","384,173","346,246","382,826","343,845","393,174","356,349","342,555","406,686","397,590","380,888","381,124","336,762","361,115","264,644","345,630","315,832","370,063","327,930","319,335","364,245","364,265","385,979","363,444","325,445","365,289","329,128","333,621","370,096","439,770","330,079","340,738","357,777","371,690","361,670","321,200","302,834","302,304","315,445","335,573","317,127","328,128","297,058","114,607","111,167","62,582","60,336","56,006","51,139","227,025","215,076","244,160","241,062","207,382","196,326","185,326","168,931","201,567","191,708","166,038","146,989","193,744","178,153","214,588","200,834","213,059","195,393","187,360","212,414","225,587","226,123","208,201","195,242","206,589","208,473","219,007"
5019,City of Middletown - Middletown Transit System,Y,273,"Middletown, OH",DR,DO,578,558,604,722,714,613,686,678,0,0,0,0,676,482,611,618,609,613,609,578,575,666,544,635,680,731,897,"1,000",913,"1,008",982,"1,016",872,935,921,758,842,855,"1,045","1,050","1,047","1,184","1,015","1,188","1,222","1,149","1,121","1,093","1,243","1,090","1,182","1,065","1,038",985,975,"1,110","1,011","1,106","1,036",939,"1,028",663,899,945,962,"1,025",910,"1,001",853,"1,070",933,760,813,711,754,910,838,798,895,824,707,882,700,718,638,692,803,764,633,732,669,607,611,697,632,601,571,562,648,693,613,649,655,659,640,682,623,613,591,557,694,679,642,689,521,629,625,632,541,511,499,546,636
5019,City of Middletown - Middletown Transit System,Y,273,"Middletown, OH",MB,DO,"15,639","14,354","14,999","17,043","19,944","13,750","13,715","17,712",0,0,0,0,"12,815","15,646","15,194","15,565","15,038","16,851","16,546","16,596","16,571","14,784","13,298","19,567","13,850","13,268","19,450","14,817","17,839","15,167","14,589","22,098","14,655","14,900","17,459","15,933","14,421","20,497","17,970","15,448","17,152","14,515","13,571","21,027","17,219","17,664","21,996","16,642","18,431","19,638","20,473","19,207","17,244","21,890","17,622","17,146","19,800","18,694","21,471",0,"19,045","15,815","17,590","19,937","18,228","18,162","18,852","19,674","19,420","23,613","20,573","17,155","19,080","18,628","17,800","22,520","20,971","21,125","19,834","21,085","20,086","19,078","20,843","16,636","14,335","15,024","16,299","17,723","14,404","15,833","14,833","14,608","15,768","20,899","15,789","14,738","22,943","14,075","19,013","15,713","15,001","17,882","13,809","17,892","20,637","15,402","15,154","15,328","16,903","21,865","16,269","15,846","15,330","17,842","14,937","18,425","21,230","17,569","15,903","20,166","15,825","16,583","16,902"
5020,Springfield City Area Transit,Y,286,"Springfield, OH",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,"1,060","1,088",823,892,631,551,854,931,968,845,490,611,678,908,566,707,724,904,"2,202","1,681","1,346",848,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,Springfield City Area Transit,Y,286,"Springfield, OH",DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,008",823,773,924,817,664,708,621,949,"1,271",952,933,"1,154",783,"1,716","1,337","1,282","1,096",840,865,"1,291","1,252","1,136",928,"1,020",855,"1,183","1,077","1,139",786,728,825,"1,129","1,101","1,051",890,"1,059",950,"1,381","1,215","1,259",893,707,676,810,682,665,628,0,0,0
5020,Springfield City Area Transit,Y,286,"Springfield, OH",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,112","34,020","43,042","35,225","39,360","33,712","29,571","36,204","34,853","37,229","36,277","32,272","35,495","27,550","38,945","35,789","42,304","35,229","33,255","41,868","34,988","42,002","35,191","34,274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,Springfield City Area Transit,Y,286,"Springfield, OH",MB,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,631","35,710","38,194","44,640","40,373","37,129","39,758","35,334","39,272","43,632","31,135","35,820","29,832","28,159","30,908","26,401","25,889","24,950","23,138","23,295","25,918","25,966","22,507","28,159","22,240","20,381","25,868","25,729","22,812","23,944","22,743","23,560","24,236","22,988","22,446","21,661","24,097","22,878","27,372","25,262","25,093","24,818","22,932","28,817","26,275","25,726","22,829","22,656",0,0,0
5021,Portage Area Regional Transportation Authority,N,60,"Akron, OH",DR,DO,"8,972","8,028","7,498","8,836","8,594","7,683","8,039","9,824","8,201","9,441","7,943","7,699","7,932","7,705","8,352","9,556","9,153","8,994","10,352","9,747","9,638","10,919","8,218","7,793","8,041","8,407","8,870","9,493","8,781","11,045","10,428","15,903","19,831","13,041","10,976","11,218","10,831","12,717","11,071","11,782","15,282","14,403","10,677","18,892","14,828","12,325","12,038","11,767","12,557","12,544","12,210","11,959","16,042","11,726","10,434","12,480","11,064","21,484","12,353","11,602","12,491","9,879","11,785","11,786","11,923","11,356","10,818","12,336","10,706","13,205","11,213","9,186","11,011","9,657","9,553","11,637","10,452","10,191","10,583","9,919","8,981","10,122","7,985","8,530","8,992","9,932","10,842","10,381","9,363","10,523","11,157","10,116","10,940","10,679","9,551","9,137","9,664","9,701","11,449","10,772","9,806","10,124","9,493","10,200","10,523","10,458","10,029","8,370","10,526","9,463","10,928","10,345","9,773","9,764","8,359","10,255","10,034","10,060","9,730","8,309","9,216","10,142","10,211"
5021,Portage Area Regional Transportation Authority,N,60,"Akron, OH",MB,DO,"4,222","4,425","4,923","4,929","5,536","5,448","5,625","5,664","5,931","7,290","6,097","5,672","6,114","6,164","6,650","7,386","6,719","6,541","7,232","8,877","17,489","19,654","15,877","13,662","15,836","16,949","19,153","20,583","25,623","50,150","63,617","66,823","176,190","158,119","134,354","75,077","83,768","135,868","118,483","120,949","46,987","16,933","17,421","40,831","141,778","158,941","138,450","76,457","90,416","140,462","122,467","120,311","54,725","19,169","19,360","50,509","142,139","153,517","131,899","68,689","102,291","138,676","122,041","140,290","54,579","20,892","19,890","75,123","153,899","189,292","142,649","75,488","121,609","153,753","122,934","155,814","56,692","27,825","30,936","68,547","163,012","189,528","132,483","75,980","90,095","161,194","138,175","159,630","78,633","26,800","27,605","38,947","193,107","195,957","149,187","110,821","97,474","173,877","165,107","152,925","72,442","28,028","27,718","47,265","195,004","197,960","159,037","91,901","143,683","153,801","154,826","168,939","45,610","27,565","27,386","59,680","200,401","197,161","166,925","99,669","150,066","171,407","136,362"
5022,Toledo Area Regional Transit Authority,N,71,"Toledo, OH-MI",DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,069","13,820","12,013","12,674","13,414","15,293","15,328","14,687","15,778","15,493","16,260","16,621","17,030","15,942","15,524","15,838","15,202","18,802","17,914","17,628","18,835","18,120","19,701","19,541","19,691","19,974","18,858","20,445","17,489","23,462","21,801","22,403","23,180","20,302","24,571","23,818","25,317","23,820","23,092","24,096","24,563","26,094"
5022,Toledo Area Regional Transit Authority,N,71,"Toledo, OH-MI",DR,PT,"6,166","6,103","6,335","6,103","7,343","6,771","6,881","7,141","7,276","8,181","7,609","7,573","8,102","7,516","8,305","8,088","7,152","6,720","6,598","6,915","6,897","7,104","6,700","6,667","6,587","6,874","7,248","7,195","7,094","7,405","7,071","7,547","7,361","7,682","7,437","7,107","7,033","7,111","7,898","7,631","7,575","7,405","6,852","7,919","7,921","7,675","7,802","7,430","7,853","7,673","8,754","8,423","8,926","8,799","8,144","9,931","9,382","9,850","9,706","9,301","8,401","8,872","11,026","10,225","11,060","10,981","10,556","11,295","9,867","10,321","10,361","8,981","9,263","8,249","10,194","11,269","11,794","10,067","11,769","11,250","11,939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,Toledo Area Regional Transit Authority,N,71,"Toledo, OH-MI",MB,DO,"401,129","376,272","381,959","395,430","440,054","294,623","302,552","310,621","489,352","474,977","383,365","360,487","388,155","374,113","406,569","367,424","423,395","272,729","301,110","317,424","453,368","499,515","389,308","359,907","366,311","400,877","456,604","391,003","395,636","273,621","260,274","318,928","438,739","451,455","405,117","369,425","382,043","397,557","425,735","431,595","422,876","282,092","279,254","334,216","480,996","478,165","441,704","370,963","418,021","403,136","464,531","376,708","437,849","273,993","259,799","312,965","428,391","455,686","401,228","370,689","409,318","332,593","432,848","371,714","439,597","292,812","268,722","339,082","446,405","485,756","422,803","357,354","416,369","397,235","375,216","471,847","457,749","298,718","312,287","312,902","416,635","455,978","359,132","308,532","342,810","361,280","403,889","352,671","360,311","245,172","243,253","280,342","379,070","409,359","365,590","306,503","321,180","294,498","354,262","305,615","313,607","200,114","207,619","230,584","271,063","298,686","271,619","229,959","267,719","233,162","306,705","288,367","291,603","219,243","206,780","227,564","274,545","284,659","165,807","238,511","272,718","269,300","274,030"
5024,Western Reserve Transit Authority,N,80,"Youngstown, OH-PA",DR,DO,"1,796","1,641","1,727","1,770","1,699","1,524","1,513","1,552","1,528","1,747","1,448","1,498","1,727","1,538","1,663","1,786","1,802","1,709","2,007","1,704","1,734","1,833","1,617","1,741","1,586","1,508","1,874","1,816","1,733","1,785","1,723","1,908","1,806","1,913","1,846","1,831","1,709","1,768","2,010","1,905","1,918","2,018","1,752","2,014","2,052","2,113","1,950","2,012","2,065","1,973","2,360","2,010","2,146","2,024","1,819","2,166","1,939","2,079",0,0,"1,993","1,646","2,079","1,722","1,814","1,642","1,716","1,976","1,583","1,840","1,661","1,549","1,836","1,569","1,827","1,920","1,689","1,706","1,650","1,496","1,473","1,534","1,215","1,376","1,325","1,241","1,465","1,598","1,488","1,626","1,527","1,521","1,734","2,096","2,033","2,152","2,051","2,041","3,033","2,675","2,538","2,654","2,779","3,140","3,151","3,078","2,837","2,676","3,085","2,820","3,305","2,790","2,957","3,331","2,989","3,403","2,991","3,423","3,629","3,491","3,483","3,606","4,005"
5024,Western Reserve Transit Authority,N,80,"Youngstown, OH-PA",MB,DO,"121,939","111,432","110,859","114,471","112,797","103,186","111,487","113,065","117,917","124,794","114,396","110,949","113,563","110,738","122,367","117,348","114,085","104,410","108,514","109,937","116,044","129,503","106,201","110,997","108,684","116,558","136,911","130,476","121,733","122,113","117,228","118,827","110,997","133,559","130,589","122,585","122,457","126,821","142,376","133,674","125,173","123,996","113,314","127,717","137,159","139,176","137,926","127,966","133,123",0,0,0,0,0,0,0,0,0,0,0,"111,847","108,926","136,311","100,062","107,479","93,115","87,948","94,276","76,592","85,996","77,524","68,130","76,325","69,882","76,486","88,369","72,405","67,897","72,649","70,336","80,281","82,577","66,797","64,222","64,727","82,354","88,808","90,003","80,609","80,302","78,028","77,910","91,109","97,228","86,095","87,819","90,693","95,708","118,694","113,088","98,926","94,640","88,703","97,584","110,357","111,623","109,141","102,327","104,288","105,541","124,732","117,659","101,691","95,285","89,874","100,112","114,889","115,164","114,252","107,424","105,605","116,783","121,686"
5025,Duluth Transit Authority,N,225,"Duluth, MN-WI",DR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,076","2,190","2,447","2,349",0,0,0,0,0,0,0,0,"2,076","2,190","2,447","2,349","2,272","2,291","2,284","2,306","2,145","2,244","2,102","2,034","2,107","1,975","2,089","1,967","2,066","2,059","1,799","2,004","1,903","2,109","1,968","1,703","1,928","1,729","1,920","1,960","2,074","2,135","2,056","2,129","1,831","2,288","2,083","1,917","1,917","2,242","2,013","1,926","1,988","2,039","2,079","2,089","2,066","2,256","1,962","1,942","2,072","1,946","2,092","2,216","2,103","2,125","2,126","2,040","2,073","2,298","1,942","2,165","2,041","2,217","2,334","2,206","1,998","2,132","2,029","2,087","2,105","2,208","2,106","2,127","2,216","2,128","2,326","2,040","2,045","1,987","1,907","2,173","1,992","2,153","2,120","2,198","2,246","2,111","2,363"
5025,Duluth Transit Authority,N,225,"Duluth, MN-WI",MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"194,270","209,737","234,082","246,851",0,0,0,0,0,0,0,0,"207,401","223,983","249,037","262,193","214,105","217,285","201,746","201,373","228,505","237,570","226,617","214,989","224,953","215,679","240,084","212,279","216,506","205,221","197,757","213,458","241,280","260,954","242,207","222,553","229,772","218,878","235,613","243,559","232,468","218,363","217,741","234,864","249,428","282,186","256,125","235,470","240,790","264,924","263,637","268,873","262,829","243,566","253,675","247,180","312,225","331,169","269,398","261,492","252,639","277,491","282,653","287,005","251,656","232,266","236,104","235,492","282,297","297,964","274,525","263,392","244,216","271,255","288,242","279,016","239,244","234,844","239,954","239,720","289,263","298,590","280,070","266,673","253,302","275,945","292,618","285,655","253,679","235,331","226,521","245,884","308,826","310,769","294,301","281,648","267,887","282,410","290,097"
5026,"City of Moorhead, DBA: Metropolitan Area Transit",N,197,"Fargo, ND-MN",DR,PT,322,285,276,321,296,265,312,323,257,249,258,221,244,261,212,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,308,343,389,304,261,296,266,348,428,423,432,437,408,314,427,426,419,454,417,446,473,398,400,400,398,501,491,466,502,449,483,507,545,577,618,711,792,833,689,610,566,496,636,581,676,514,367,614,598,635
5026,"City of Moorhead, DBA: Metropolitan Area Transit",N,197,"Fargo, ND-MN",MB,PT,"27,326","24,901","25,663","26,850","23,650","21,842","22,251","22,917","21,836","25,732","22,773","22,583","24,651","24,073","26,145","25,604","23,627","21,930","22,856","20,809","21,686","25,650","22,086","22,613","23,030","23,356","25,632","25,317","22,705","21,075","21,152","21,696","22,553","23,356","24,164","24,027","23,335","25,656","27,705","27,199","23,534","23,550","24,803","27,441","28,395","29,778","27,300","27,432","26,669","26,222","30,476","29,017","28,430","30,129","25,390","30,333","29,074","31,885","30,639","28,160","32,914","29,852","31,333","31,051","26,194","27,155","24,634","28,482","29,341","34,369","31,294","29,176","34,644","35,189","33,711","33,458","28,316","28,876","33,306","32,273","35,842","38,535","31,528","31,172","34,536","34,375","30,026","35,403","29,651","32,091","32,635","33,907","33,514","34,137","31,204","31,420","29,066","30,335","34,362","32,945","27,445","28,639","30,488","32,566","34,704","34,057","32,208","29,022","34,632","35,012","36,973","37,572","31,125","33,583","31,562","41,506","39,924","39,290","36,735","34,656","37,958","36,826","39,799"
5027,Metro Transit,N,16,"Minneapolis-St. Paul, MN",CR,PT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"33,212","49,070","43,840","44,705","49,304","61,560","65,233","68,385","72,675","75,880","81,186","53,928","46,306","47,424","47,272","44,197","54,584","65,797","63,542","72,358","60,530","78,898","64,878","50,846","46,737","53,788","48,019","46,505","49,249"
5027,Metro Transit,N,16,"Minneapolis-St. Paul, MN",LR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"138,213","462,463","476,865","424,036","449,495","387,379","600,356","441,846","448,149","552,459","614,780","651,344","699,150","721,742","838,466","770,076","742,558","696,160","724,938","623,349","549,638","644,495","693,554","841,846","853,076","893,490","1,013,480","919,391","852,791","740,223","731,649","625,847","544,432","603,184","683,802","770,075","741,926","802,346","863,593","890,715","863,665","868,025","843,426","732,193","640,448","690,714","787,117","885,013","875,697","1,003,401","1,039,065","981,521","892,705","849,774","844,035","735,296","640,570","747,330","815,267","884,244","837,183","938,931","917,908","874,978","878,703","793,971","798,661","732,960","644,984","771,410","880,567","963,140","904,299","976,222","971,006","1,024,407","915,277","836,763","802,827","698,954","668,915","773,428","838,452","888,310","946,210","965,482","1,028,012","965,261","924,633","841,275","861,922","777,735","687,673","809,743"
5027,Metro Transit,N,16,"Minneapolis-St. Paul, MN",MB,DO,"5,748,438","5,450,325","5,733,087","5,873,750","5,865,905","5,386,429","5,701,020","6,579,969","5,935,471","6,388,519","5,553,225","5,370,037","5,470,106","5,250,146","5,748,714","5,790,007","5,615,007","5,328,110","5,572,344","6,318,191","5,777,603","6,038,882","5,084,004","5,242,662","4,980,161","5,233,715","667,603","1,896,944","4,611,472","5,006,041","5,010,765","5,458,747","5,674,868","5,410,356","5,141,391","4,870,590","4,754,860","4,879,538","5,466,824","5,202,141","4,992,552","4,954,708","4,739,946","5,665,756","5,722,410","5,409,865","5,072,386","4,936,159","5,085,761","4,839,327","5,507,730","5,123,493","5,238,962","5,196,005","4,948,527","6,037,958","5,900,827","5,896,377","5,465,942","5,132,405","5,390,499","4,934,483","5,752,264","5,542,375","5,650,667","5,457,596","5,449,451","6,499,937","6,011,883","6,318,575","5,670,363","5,187,595","5,548,333","5,684,346","5,913,757","6,145,685","5,974,038","5,798,255","6,018,172","6,837,979","6,433,076","6,510,020","5,430,839","5,319,556","5,359,092","5,432,644","5,817,303","5,796,339","5,380,324","5,232,457","5,348,967","5,406,813","5,981,096","5,964,906","5,412,249","5,269,028","5,167,195","5,450,292","6,027,022","5,810,828","5,308,862","5,270,429","5,265,803","5,589,663","6,105,770","6,030,485","5,600,267","5,255,745","5,481,233","5,476,643","6,214,047","5,989,303","5,692,186","5,595,825","5,329,283","6,207,331","6,337,286","6,139,082","5,742,031","5,578,352","5,592,531","5,794,202","6,087,764"
5028,St. Cloud Metropolitan Transit Commission,N,280,"St. Cloud, MN",CB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,014","4,135","4,332"
5028,St. Cloud Metropolitan Transit Commission,N,280,"St. Cloud, MN",DR,DO,"10,182","9,270","9,942","10,329","10,312","9,552",0,0,0,0,0,0,"10,882","10,074","10,699","10,577","10,057","10,035","10,788","10,303","10,689","11,672","10,395","10,941","10,415","10,760","12,243","11,166","10,343","10,771","10,077","10,596","10,694","11,037","11,085","11,248","10,843","10,391","11,751","10,858","10,904","10,612","10,079","11,253","11,168","11,596","11,385","11,181","10,983","10,380","12,180","10,635","11,410","11,265","10,551","12,044","11,138","12,068","11,611","10,905","12,272","11,299","12,061","11,526","12,080","11,288","11,328","12,387","11,140","13,232","12,062","11,283","11,973","11,299","11,170","11,279","10,665","10,438","11,166","10,687","11,326","12,485","10,990","11,174","10,826","10,591","11,579","11,598","10,752","11,157","11,469","10,796","10,995","11,679","10,552","11,218","10,880","10,630","12,130","11,188","10,373","11,214","10,428","11,044","11,260","10,955","10,813","11,594","11,496","11,072","12,317","11,090","11,332","11,239","10,212","11,534","11,092","11,302","10,978","10,877","11,305","11,012","11,564"
